Epochs,Validation Scores,Validation Running Scores,Train Loss
0,88.43657651145237,,
1,88.88008535844783,,
2,88.89133981461323,,
0,,88.43657651145237,
1,,88.88008535844783,
2,,88.89133981461323,
0,,,0.025904884895620248
1,,,0.020994160167821165
2,,,0.018141975758286813
