Epochs,Normal Epoch Times,PAI Epoch Times
0,303.3388559818268,
1,285.036101102829,
2,285.14358019828796,
3,285.17811250686646,
4,410.58727407455444,
5,413.4474022388458,
6,405.2388298511505,
7,394.28187441825867,
8,395.1159255504608,
9,393.61103868484497,
10,399.4469909667969,
11,397.8575384616852,
12,400.3256108760834,
13,402.06996417045593,
14,398.10849809646606,
