Epochs,Normal Epoch Times,PAI Epoch Times
0,407.2338011264801,
1,404.03849625587463,
2,669.7729697227478,
3,663.5970709323883,
4,653.4192047119141,
5,606.442024230957,
6,637.6179714202881,
7,539.6703822612762,
8,572.2259476184845,
