Epochs,Validation Scores,Validation Running Scores
0,0.6148602590320382,
1,0.6125797629899726,
2,0.6168941979522184,
3,0.6184353889736326,
4,0.6181251391672233,
5,0.6186025812194037,
6,0.6186025812194037,
0,,0.6148602590320382
1,,0.6125797629899726
2,,0.6168941979522184
3,,0.6184353889736326
4,,0.6181251391672233
5,,0.6186025812194037
6,,0.6186025812194037
