Epochs,Normal Epoch Times,PAI Epoch Times
0,11.47105884552002,
1,7.1549413204193115,
2,7.422718524932861,
3,8.022227764129639,
4,14.855721950531006,
5,19.08575963973999,
6,15.772492170333862,
7,14.347463369369507,
8,13.056297302246094,
9,14.722243547439575,
10,12.721781492233276,
11,13.98095154762268,
