Epochs,Normal Epoch Times,PAI Epoch Times
0,80.93385696411133,
1,65.31901574134827,
2,125.99541068077087,
3,124.90161466598511,
4,125.32694721221924,
5,125.45875215530396,
6,125.6595299243927,
7,124.80591607093811,
