Epochs,Normal Epoch Times,PAI Epoch Times
0,63.609278202056885,
1,50.61553478240967,
2,46.98396587371826,
3,51.73886251449585,
4,51.528708934783936,
5,51.64774560928345,
6,51.60515856742859,
7,51.345479011535645,
8,51.40093374252319,
9,50.96947169303894,
10,51.144317388534546,
11,51.393166065216064,
12,50.93978190422058,
