Epochs,Normal Epoch Times,PAI Epoch Times
0,3.975263833999634,
1,2.383129119873047,
2,2.2422900199890137,
3,2.2477974891662598,
4,3.834500789642334,
5,3.620046854019165,
6,4.507739067077637,
7,5.595728158950806,
8,6.217299461364746,
9,7.1216583251953125,
10,6.404764652252197,
11,5.415667295455933,
